"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Solar Radiation  (W/m2) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-06-21 13:00:00",13.59,92.8,617.5237,40.78,189.7,3.993,8.47,0
"2023-06-21 12:00:00",13.58,90.8,460.9265,39.97,185.6,6.125,8.47,3.53
"2023-06-21 11:00:00",13.58,90,643.9931,41.34,72.13,0.802,4.236,0
"2023-06-21 10:00:00",13.59,90.8,466.86,40.26,341.3,1.045,3.53,0
"2023-06-21 09:00:00",13.59,90.9,728.3231,39.94,209,2.291,5.648,0
"2023-06-21 08:00:00",13.58,90.5,714.2919,40.45,211.6,1.02,6.354,0
"2023-06-21 07:00:00",13.57,91.2,412.5398,38.51,173.9,1.724,6.354,0
"2023-06-21 06:00:00",13.58,91.6,121.4526,38.93,104.9,2.302,6.354,0
"2023-06-21 05:00:00",13.6,92.2,29.44013,38.25,103,2.385,4.942,0
"2023-06-21 04:00:00",13.59,91,0.3046381,37.68,64.87,2.296,4.942,0
"2023-06-21 03:00:00",13.6,90.6,0,38,82.9,1.406,4.942,0
"2023-06-21 02:00:00",13.6,90.8,0,37.85,68.67,2.912,6.354,0
"2023-06-21 01:00:00",13.6,90.8,0,37.51,80.8,3.557,7.06,0.706
"2023-06-21 00:00:00",13.6,90.5,0,37.52,36.48,2.51,7.06,0
"2023-06-20 23:00:00",13.6,90.7,0,37.56,42.07,2.612,5.648,0
"2023-06-20 22:00:00",13.6,90.7,0,37.6,45.6,1.965,4.236,0.706
"2023-06-20 21:00:00",13.6,90.7,5.714962,37.59,43.45,1.569,4.236,0
"2023-06-20 20:00:00",13.6,90.9,112.1919,37.78,40.44,0.851,3.53,0
"2023-06-20 19:00:00",13.6,90.7,284.58,38.1,122.7,0.398,3.53,0
"2023-06-20 18:00:00",13.6,90.4,500.0224,39.14,154,0.267,2.824,0
"2023-06-20 17:00:00",13.59,90.7,372.8453,38.61,128,0.918,3.53,0
"2023-06-20 16:00:00",13.58,90.8,462.3797,37.91,121.6,1.796,5.648,0
"2023-06-20 15:00:00",13.58,90.5,599.8738,38.27,121.4,0.647,2.824,0
"2023-06-20 14:00:00",13.58,89.9,669.5364,39.77,121.5,0.12,2.118,0
"2023-06-20 13:00:00",13.56,89.1,961.4246,39.13,100.4,0.661,3.53,0
"2023-06-20 12:00:00",13.59,90,1021.777,37.83,200.3,0.73,4.236,0
"2023-06-20 11:00:00",13.57,90.1,1571.782,37.73,203.4,2,4.236,0
"2023-06-20 10:00:00",13.57,90.9,1114.849,36.66,187.7,0.661,4.236,0
"2023-06-20 09:00:00",13.58,100,733.894,35.13,185.5,0.592,2.118,0
"2023-06-20 08:00:00",13.58,100,472.9754,33.82,202.3,0.767,3.53,0
"2023-06-20 07:00:00",13.58,100,268.121,33.69,202.1,2.226,3.53,0
"2023-06-20 06:00:00",13.58,100,126.3882,33.39,199.1,4.405,6.354,2.118
"2023-06-20 05:00:00",13.59,100,28.14178,33.22,197.7,4.736,6.354,2.824
"2023-06-20 04:00:00",13.59,100,0.7678354,32.5,186.1,3.893,6.354,0
"2023-06-20 03:00:00",13.59,98,0.9384714,31.94,190.9,1.471,4.942,0
"2023-06-20 02:00:00",13.59,95.7,0.01218788,30.27,198.3,2.387,4.942,0
"2023-06-20 01:00:00",13.59,95.5,0.01218787,29.91,193.9,4.673,7.766,2.118
"2023-06-20 00:00:00",13.6,93.9,0,29.97,197.6,5.164,7.766,2.824
"2023-06-19 23:00:00",13.6,93.1,0,30.07,187.5,6.962,9.18,4.942
"2023-06-19 22:00:00",13.59,93.2,0,30.15,181.8,7.048,8.47,4.942
"2023-06-19 21:00:00",13.59,92.9,3.997292,30.2,167.7,6.629,9.18,4.236
"2023-06-19 20:00:00",13.6,93,94.45596,30.16,179.5,7.988,10.59,4.942
"2023-06-19 19:00:00",13.6,93.6,287.9595,30.22,170.6,8.69,11.3,4.942
"2023-06-19 18:00:00",13.6,93.5,418.4492,30.09,170.4,7.727,11.3,4.236
"2023-06-19 17:00:00",13.6,93.8,523.1467,29.45,159.1,10.75,14.83,6.354
"2023-06-19 16:00:00",13.58,100,673.3477,28.76,187.4,8.12,14.12,4.236
"2023-06-19 15:00:00",13.58,100,898.1752,28.95,206.4,9.37,14.12,6.354
"2023-06-19 14:00:00",13.57,100,959.3011,29.42,187,10.05,15.53,5.648
"2023-06-19 13:00:00",13.57,95.3,1331.928,29.9,175.5,9.73,13.41,6.354
"2023-06-19 12:00:00",13.57,94.1,746.0417,31.06,154.4,11.21,16.24,7.766
"2023-06-19 11:00:00",13.57,96,639.0059,30.79,161.8,11.54,16.24,5.648
"2023-06-19 10:00:00",13.57,95.5,891.8607,30.9,159.5,10.7,16.24,7.06
"2023-06-19 09:00:00",13.58,95.3,1112.882,30.93,183.1,8.51,12.71,4.942
"2023-06-19 08:00:00",13.57,95.7,574.976,30.88,199.4,6.001,9.18,2.118
"2023-06-19 07:00:00",13.57,96.2,330.9956,30.77,212.9,4.82,7.06,2.824
"2023-06-19 06:00:00",13.59,96.4,145.3783,30.71,206.8,3.173,7.766,0
"2023-06-19 05:00:00",13.6,96.6,18.57113,30.57,207.3,2.944,6.354,0
"2023-06-19 04:00:00",13.59,96.4,0.6824007,30.42,207,5.499,7.766,3.53
"2023-06-19 03:00:00",13.59,96.2,0,30.5,204,4.685,6.354,2.824
"2023-06-19 02:00:00",13.59,74.28,0,30.94,213.8,3.246,5.648,1.412
"2023-06-19 01:00:00",13.59,95,0,28.5,210,5.43,7.766,2.824
"2023-06-19 00:00:00",13.59,98.3,0,28.35,206.5,5.195,7.06,2.824
"2023-06-18 23:00:00",13.59,98.6,0,28.63,201.3,5.173,9.18,2.118
"2023-06-18 22:00:00",13.59,99.5,0,28.7,212.4,3.985,8.47,0
"2023-06-18 21:00:00",13.6,99.8,3.619081,28.73,208,5.158,7.766,0
"2023-06-18 20:00:00",13.59,99.4,78.547,28.94,198.3,5.615,8.47,2.824
"2023-06-18 19:00:00",13.59,100,261.3753,29.22,191.6,7.319,12.71,4.236
"2023-06-18 18:00:00",13.59,100,256.6623,29.83,191.6,7.454,10.59,4.236
"2023-06-18 17:00:00",13.59,100,520.0818,30.27,186.1,7.762,11.3,4.942
"2023-06-18 16:00:00",13.59,100,2117.064,32,169.8,6.489,9.88,2.824
"2023-06-18 15:00:00",13.59,100,2042.866,31.24,167.3,6.223,9.88,3.53
"2023-06-18 14:00:00",13.59,100,2468.644,31.11,179.9,6.13,9.88,2.824
"2023-06-18 13:00:00",13.59,95.3,1758.884,31.8,211,6.201,14.12,1.412
"2023-06-18 12:00:00",13.59,100,1417.871,30.99,175.9,6.468,13.41,1.412
"2023-06-18 11:00:00",13.59,100,1039.369,30.53,217.5,4.66,7.06,2.118
"2023-06-18 10:00:00",13.59,100,934.7616,30.29,184,7.342,14.12,2.824
"2023-06-18 09:00:00",13.59,100,2331.863,30.93,161.4,9.06,14.12,6.354
"2023-06-18 08:00:00",13.59,89.2,1524.874,31.1,156.1,8.39,12,5.648
"2023-06-18 07:00:00",13.59,96.3,409.5736,30.04,178.2,6.554,9.88,2.824
"2023-06-18 06:00:00",13.59,96.7,150.179,29.81,202.1,6.234,9.88,2.824
"2023-06-18 05:00:00",13.59,96.9,33.54103,29.66,192.2,8.37,12,3.53
"2023-06-18 04:00:00",13.59,97,1.084728,29.49,187.5,7.166,11.3,2.824
"2023-06-18 03:00:00",13.59,97.2,0.01218784,29.74,183.5,7.868,14.83,2.824
"2023-06-18 02:00:00",13.59,97.5,0.08531519,29.98,164.9,14.67,26.12,5.648
"2023-06-18 01:00:00",13.59,96.3,0.7556549,30.46,140.5,20.78,30.36,13.41
"2023-06-18 00:00:00",13.59,96.3,0.09750289,30.77,167.7,18.29,32.48,11.3
"2023-06-17 23:00:00",13.59,93.2,0.01218787,31.56,162.8,15.33,20.47,8.47
"2023-06-17 22:00:00",13.59,92.7,0.02437572,32.73,174.9,14.16,20.47,8.47
"2023-06-17 21:00:00",13.59,92.3,4.497246,33.86,174.6,14.13,21.18,7.766
"2023-06-17 20:00:00",13.59,93,51.88221,34.57,168.4,15.19,22.59,9.88
"2023-06-17 19:00:00",13.59,92,109.0562,35.4,164.9,19.08,24.71,0
"2023-06-17 18:00:00"
"2023-06-17 17:00:00"
"2023-06-17 16:00:00"
"2023-06-17 15:00:00"
"2023-06-17 14:00:00"
"2023-06-17 13:00:00"
"2023-06-17 12:00:00"
"2023-06-17 11:00:00"
"2023-06-17 10:00:00"
"2023-06-17 09:00:00"
"2023-06-17 08:00:00"
"2023-06-17 07:00:00"
"2023-06-17 06:00:00"
"2023-06-17 05:00:00"
"2023-06-17 04:00:00"
"2023-06-17 03:00:00"
"2023-06-17 02:00:00"
"2023-06-17 01:00:00"
"2023-06-17 00:00:00"
"2023-06-16 23:00:00"
"2023-06-16 22:00:00"
"2023-06-16 21:00:00"
"2023-06-16 20:00:00"
"2023-06-16 19:00:00"
"2023-06-16 18:00:00"
"2023-06-16 17:00:00",12.86,100,322.2703,44.52,196.2,7.448,13.41,4.236
"2023-06-16 16:00:00",13.6,100,617.417,45.12,173.6,11.2,17.65,6.354
"2023-06-16 15:00:00",13.6,100,527.0569,45.34,185.9,13.01,22.59,7.766
"2023-06-16 14:00:00",13.6,100,301.5227,45.07,196.1,11.93,19.06,4.236
"2023-06-16 13:00:00",13.6,100,589.3314,44.9,180.6,12.91,20.47,7.766
"2023-06-16 12:00:00",13.6,100,908.8671,44.59,176.3,12.4,19.06,7.766
"2023-06-16 11:00:00",13.6,98.2,1980.492,44.34,180,12.95,18.36,7.766
"2023-06-16 10:00:00",13.6,98.3,2076.851,43.9,186.8,16.67,24,10.59
"2023-06-16 09:00:00",13.6,98.4,1231.359,43.43,180.8,14.3,20.47,9.88
"2023-06-16 08:00:00",13.6,98.4,763.8223,42.24,182.2,14.33,20.47,7.06
"2023-06-16 07:00:00",13.6,91.1,791.4363,43.18,181.6,13.1,17.65,7.766
"2023-06-16 06:00:00",13.6,83.3,273.0249,42.57,177.5,14.18,20.47,9.18
"2023-06-16 05:00:00",13.6,71.2,33.38746,43.06,184.1,16.2,22.59,12
"2023-06-16 04:00:00",13.6,72.93,0.5483282,42.76,170.7,15.22,19.77,11.3
"2023-06-16 03:00:00",13.6,77.35,0,41.99,174,15.22,20.47,11.3
"2023-06-16 02:00:00",13.6,75.44,0,42.58,168.5,15,19.77,9.88
"2023-06-16 01:00:00",13.6,68.91,0,43.52,177.8,15.47,19.06,10.59
"2023-06-16 00:00:00",13.6,87.2,0,42.81,181.4,12.39,18.36,8.47
"2023-06-15 23:00:00",13.6,84,0,43.72,187.9,10.18,13.41,7.06
"2023-06-15 22:00:00",13.6,84.4,0,43.89,182.3,10.52,14.83,7.06
"2023-06-15 21:00:00",13.6,92.6,2.217101,44.03,184.1,9.9,13.41,7.06
"2023-06-15 20:00:00",13.6,83.6,66.06172,45.4,173.3,10.18,14.83,6.354
"2023-06-15 19:00:00",13.6,88.6,307.9548,45.95,182.8,10.4,15.53,6.354
"2023-06-15 18:00:00",13.6,86,1010.717,47.07,198.8,10.99,15.53,5.648
"2023-06-15 17:00:00",13.59,78.46,2044.511,49.37,208,8.93,14.12,4.942
"2023-06-15 16:00:00",13.57,76.41,2838.856,49.76,192,9.96,15.53,3.53
"2023-06-15 15:00:00",13.59,80.6,2814.083,48.62,184.3,10.27,14.83,5.648
"2023-06-15 14:00:00",13.59,80.8,3258.361,48.4,170.6,8.95,14.12,4.942
"2023-06-15 13:00:00",13.59,81.8,2632.489,47.84,173.7,7.264,11.3,4.236
"2023-06-15 12:00:00",13.59,82.4,786.6469,47.74,163.6,7.505,9.88,0
"2023-06-15 11:00:00"
"2023-06-15 10:00:00",13.56,86.6,1440.458,44.73,107.4,1.826,6.354,0
"2023-06-15 09:00:00",13.54,100,2052.12,43.25,99.4,5.685,9.88,2.118
"2023-06-15 08:00:00",13.55,100,902.0699,39.2,69.66,3.248,7.06,0
"2023-06-15 07:00:00",13.56,100,373.7941,38.47,17.74,1.202,3.53,0
"2023-06-15 06:00:00",13.57,100,156.1666,37.57,17.77,2.273,4.942,0
"2023-06-15 05:00:00",13.57,100,21.43391,37.35,31.65,1.094,4.942,0
"2023-06-15 04:00:00",13.57,100,0.07311104,37.53,347.5,0.741,4.236,0
"2023-06-15 03:00:00",13.57,100,0,37.37,51.85,0.669,2.824,0
"2023-06-15 02:00:00",13.57,100,0,37.37,16.56,1.016,6.354,0
"2023-06-15 01:00:00",13.56,100,0,37.8,89.6,0.667,3.53,0
"2023-06-15 00:00:00",13.57,100,0,37.31,95.5,2.347,4.236,0.706
"2023-06-14 23:00:00",13.57,100,0,37.13,62.66,3.705,7.06,0.706
"2023-06-14 22:00:00",13.57,100,0,37.93,75.12,2.546,7.766,0
"2023-06-14 21:00:00",13.57,100,2.241705,37.86,69.41,2.242,5.648,0
"2023-06-14 20:00:00",13.56,100,73.25795,37.52,307,2.657,8.47,0
"2023-06-14 19:00:00",13.57,100,260.3221,37.99,192.7,2.032,4.942,0
"2023-06-14 18:00:00",13.57,100,442.2732,37.65,216.5,2.357,4.942,0
"2023-06-14 17:00:00",13.57,100,586.2553,37.4,179.7,4.977,8.47,2.118
"2023-06-14 16:00:00",13.56,100,758.7994,37.09,179.9,5.609,10.59,2.118
"2023-06-14 15:00:00",13.55,100,675.4564,37.03,204.6,5.617,9.18,2.118
"2023-06-14 14:00:00",13.57,100,900.9147,37.09,197.1,5.452,7.766,1.412
"2023-06-14 13:00:00",13.56,100,552.6436,36.52,197.2,3.44,7.06,0
"2023-06-14 12:00:00",13.56,98.4,736.685,36.74,236.6,2.559,6.354,0
"2023-06-14 11:00:00",13.55,96.5,705.373,36.66,131.2,2.216,4.942,0
"2023-06-14 10:00:00",13.55,96.6,548.5875,35.76,181.7,1.006,4.942,0
"2023-06-14 09:00:00",13.55,92.2,532.8358,36.37,216.7,1.649,5.648,0
"2023-06-14 08:00:00",13.56,96.5,340.0535,34.9,81.4,3.059,7.06,0
"2023-06-14 07:00:00",13.56,94.7,243.8671,34.47,345.8,4.36,13.41,0
"2023-06-14 06:00:00",13.55,95,55.37523,33.48,331.8,7.809,21.18,1.412
"2023-06-14 05:00:00",13.55,94,12.49991,34.53,351.4,5.352,13.41,0.706
"2023-06-14 04:00:00",13.56,90.6,0,35.07,321.2,9.51,20.47,1.412
"2023-06-14 03:00:00",13.56,94.7,0.01218321,35.13,1.331,3.306,12,0
"2023-06-14 02:00:00",13.56,89.4,0.2071125,35.7,39.54,2.797,11.3,0
"2023-06-14 01:00:00",13.56,84,0,36.26,270.4,4.728,14.12,1.412
"2023-06-14 00:00:00",13.56,93,0,34.53,232.4,4.673,8.47,2.118
"2023-06-13 23:00:00",13.55,75.27,0.2558081,37.51,293.6,6.572,19.06,1.412
"2023-06-13 22:00:00",13.56,72.68,0.5724391,36.95,285.7,11.66,24,4.236
"2023-06-13 21:00:00",13.56,92.4,1.059581,37.45,207.1,8.74,14.83,3.53
"2023-06-13 20:00:00",13.56,93.3,26.55047,39.6,221.1,4.732,10.59,0.706
"2023-06-13 19:00:00",13.56,93.8,139.1223,40.12,206.8,6.807,14.12,1.412
"2023-06-13 18:00:00",13.55,94.8,141.8009,40.66,190.2,9.07,15.53,3.53
"2023-06-13 17:00:00",13.55,99.4,293.2242,41.46,191.2,10.15,14.83,5.648
"2023-06-13 16:00:00",13.54,100,284.0912,41.7,168,11.1,23.3,2.824
"2023-06-13 15:00:00",13.55,100,186.755,41.49,180.4,17.18,28.24,3.53
"2023-06-13 14:00:00",13.54,100,289.6839,42.61,170.8,23.99,38.83,9.18
"2023-06-13 13:00:00",13.54,98.9,508.5022,46.04,194.8,17.21,31.06,4.942
"2023-06-13 12:00:00",13.53,97.8,844.9458,48.25,221.1,10.24,19.06,4.236
"2023-06-13 11:00:00",13.55,95.6,947.5095,49.12,202.8,12.67,24.71,3.53
"2023-06-13 10:00:00",13.54,89.8,1325.635,50.22,171.3,16.02,25.42,8.47
"2023-06-13 09:00:00",13.54,81.1,1280.986,51.67,171.3,14.48,21.18,9.18
"2023-06-13 08:00:00",13.55,76.15,986.4761,52.38,175.1,16.29,23.3,10.59
"2023-06-13 07:00:00",13.55,72.28,662.4558,52.18,178.7,17.84,25.42,13.41
"2023-06-13 06:00:00",13.54,71.87,424.6383,51.72,170.5,15.81,19.77,10.59
"2023-06-13 05:00:00",13.55,76.65,79.81068,51.85,182.4,14.68,19.06,9.88
"2023-06-13 04:00:00",13.55,76.35,0,52.77,189.2,12.21,16.24,9.18
"2023-06-13 03:00:00",13.56,74.08,0,53.57,194.9,10.29,13.41,7.06
"2023-06-13 02:00:00",13.55,71.33,0,55.06,200.8,8.46,10.59,5.648
"2023-06-13 01:00:00",13.56,62.56,0,56.26,204,7.509,11.3,4.236
"2023-06-13 00:00:00",13.55,45.56,0,59.01,256.5,2.604,5.648,0.706
"2023-06-12 23:00:00",13.55,46.69,0,59.21,183.9,1.334,4.942,0
"2023-06-12 22:00:00",13.55,45.41,0,58.97,102.2,1.337,6.354,0
"2023-06-12 21:00:00",13.55,45.04,0.1704668,59.61,94.2,4.728,8.47,2.824
"2023-06-12 20:00:00",13.55,44.38,151.7125,59.9,96.9,5.383,9.88,1.412
"2023-06-12 19:00:00",13.55,46.5,725.0938,61.69,146.2,4.203,7.766,2.118
"2023-06-12 18:00:00",13.55,46.92,1337.984,65.12,159.1,3.187,7.06,0
"2023-06-12 17:00:00",13.55,48.33,1445.278,67.46,200.4,2.096,5.648,0
"2023-06-12 16:00:00",13.55,43.55,2546.266,69.55,256.2,4.036,8.47,1.412
"2023-06-12 15:00:00",13.54,41.41,3032.401,70.68,256.9,3.791,7.766,0
"2023-06-12 14:00:00",13.53,42.08,3329.841,69.22,232.6,4.095,7.766,0
"2023-06-12 13:00:00",13.53,43.51,3477.185,68.91,200.9,5.785,9.88,1.412
"2023-06-12 12:00:00",13.54,45.07,3444.51,67.59,157.2,6.044,10.59,2.824
"2023-06-12 11:00:00",13.54,43.07,3278.485,66.62,104.9,3.893,8.47,0
"2023-06-12 10:00:00",13.53,43.31,2915.433,64.8,31.52,4.436,9.18,0
"2023-06-12 09:00:00",13.54,44.35,2448.98,62.52,33.98,5.73,9.88,2.118
"2023-06-12 08:00:00",13.54,46.83,1823.725,60.76,21.24,7.25,10.59,4.236
"2023-06-12 07:00:00",13.55,47.63,1171.637,59.37,14.99,7.036,10.59,4.236
"2023-06-12 06:00:00",13.55,46.71,546.3787,58.88,17.73,9.09,12,4.942
"2023-06-12 05:00:00",13.55,48.23,81.98946,58,30.72,9.37,13.41,4.942
"2023-06-12 04:00:00",13.56,49.56,0,57.91,22.07,10.04,13.41,6.354
"2023-06-12 03:00:00",13.56,60.61,0,56.74,21.32,8.8,13.41,2.824
"2023-06-12 02:00:00",13.55,53.37,0,57.96,52.34,8.69,14.12,5.648
"2023-06-12 01:00:00",13.56,61.96,0,57.04,28.2,11.59,16.94,7.06
"2023-06-12 00:00:00",13.55,61.72,0,57.57,14.56,14.05,17.65,9.88
"2023-06-11 23:00:00",13.55,68.91,0,56.39,18.77,11.86,16.24,4.942
"2023-06-11 22:00:00",13.56,73.23,0,55.85,18.63,5.234,12,2.118
"2023-06-11 21:00:00",13.56,99,3.641042,53.02,29.8,5.377,7.766,2.824
"2023-06-11 20:00:00",13.56,98.2,152.0954,53.34,51.69,4.577,8.47,2.118
"2023-06-11 19:00:00",13.56,82.4,755.2632,56.86,53.91,4.107,8.47,2.118
"2023-06-11 18:00:00",13.55,77.35,1436.947,58.37,37.81,5.654,9.88,2.118
"2023-06-11 17:00:00",13.55,78.93,2064.149,58.92,31.69,6.252,9.88,2.118
"2023-06-11 16:00:00",13.56,73.38,2571.685,58.92,27.77,3.671,7.06,1.412
"2023-06-11 15:00:00",13.56,70.85,2361.41,59.65,339.8,3.308,6.354,0
"2023-06-11 14:00:00",13.56,78.07,2307.84,58.21,38.82,1.924,5.648,0
"2023-06-11 13:00:00",13.55,73.62,2243.438,55.82,51.87,4.946,10.59,2.118
"2023-06-11 12:00:00",13.55,72.9,2865.109,54.98,75.45,6.023,11.3,2.118
"2023-06-11 11:00:00",13.56,77.47,3336.535,53.53,39.85,6.011,9.88,2.118
"2023-06-11 10:00:00",13.56,76.48,3082.246,52.61,39.7,5.938,10.59,2.118
"2023-06-11 09:00:00",13.56,84,2435.275,50.63,38.04,7.289,10.59,4.236
"2023-06-11 08:00:00",13.56,91.7,2002.828,45.48,2.972,5.609,9.18,1.412
"2023-06-11 07:00:00",13.55,100,984.6173,42.24,9.58,5.946,12,1.412
"2023-06-11 06:00:00",13.55,100,265.8795,39.86,35.51,7.388,10.59,2.824
"2023-06-11 05:00:00",13.56,100,47.80503,37.04,18.42,9.17,10.59,6.354
"2023-06-11 04:00:00",13.56,100,0.5847438,37.03,17.75,7.752,12,3.53
"2023-06-11 03:00:00",13.56,100,0,37.02,22.1,5.352,9.18,2.824
"2023-06-11 02:00:00",13.55,100,0,37.2,343,3.046,5.648,0
"2023-06-11 01:00:00",13.55,100,0,37.61,29.88,0.296,2.118,0
"2023-06-11 00:00:00",13.56,100,0,37.96,32.02,1.843,4.236,0
"2023-06-10 23:00:00",13.56,100,0,37.96,66.16,1.098,3.53,0
"2023-06-10 22:00:00",13.56,100,0,38.52,77.36,0.488,4.942,0
"2023-06-10 21:00:00",13.55,99.1,2.874273,38.76,55.85,1.43,6.354,0
"2023-06-10 20:00:00",13.55,97.1,71.75934,39.67,49.52,0.039,0.706,0
"2023-06-10 19:00:00",13.56,100,374.5079,41.15,185.9,2.3,4.942,0
"2023-06-10 18:00:00",13.56,97.7,509.9304,42.24,197.5,4.214,6.354,2.118
"2023-06-10 17:00:00",13.56,92.9,671.392,42.67,181.4,5.813,8.47,3.53
"2023-06-10 16:00:00",13.56,98.2,964.0151,43.75,162.9,5.003,8.47,0.706
"2023-06-10 15:00:00",13.55,98.5,1506.024,44.45,181.4,5.093,7.06,0.706
"2023-06-10 14:00:00",13.55,99.7,1674.874,43.83,183.2,5.303,9.18,0.706
"2023-06-10 13:00:00",13.56,99,1153.026,42.91,175.4,5.964,9.18,3.53
"2023-06-10 12:00:00",13.56,98.8,1398.429,42.49,171.5,6.452,8.47,4.236
"2023-06-10 11:00:00",13.56,98.7,973.2892,41.6,175.4,7.076,9.88,4.236
"2023-06-10 10:00:00",13.56,100,956.1124,40.93,181.6,6.862,11.3,3.53
"2023-06-10 09:00:00",13.55,100,710.5246,40.78,189.8,7.029,9.18,4.236
"2023-06-10 08:00:00",13.56,100,409.4268,39.95,178.5,7.382,10.59,4.942
"2023-06-10 07:00:00",13.56,100,359.4874,39.64,181.6,8.6,11.3,6.354
"2023-06-10 06:00:00",13.56,100,115.4843,39.55,185.9,9.42,12.71,6.354
"2023-06-10 05:00:00",13.56,100,21.85668,39.36,192.8,10.84,14.12,7.766
"2023-06-10 04:00:00",13.55,100,0.706619,39.47,190.5,11.69,14.83,9.18
"2023-06-10 03:00:00",13.55,99.2,0,39.59,192.4,12.07,14.83,9.18
"2023-06-10 02:00:00",13.56,99.3,0.6211461,40.02,179.4,7.419,12.71,3.53
"2023-06-10 01:00:00",13.56,99.3,0,39.78,184.1,6.913,13.41,1.412
"2023-06-10 00:00:00",13.55,99.3,0,40.57,179.3,4.985,7.766,1.412
"2023-06-09 23:00:00",13.56,99.3,0.03653754,40.29,191.8,9.17,12.71,6.354
"2023-06-09 22:00:00",13.55,99.1,0.03653742,40.44,199.1,8.08,11.3,5.648
"2023-06-09 21:00:00",13.56,99,1.826868,40.72,198.3,9.19,12.71,6.354
"2023-06-09 20:00:00",13.55,99.1,55.28097,41.21,202.3,8.78,10.59,6.354
"2023-06-09 19:00:00",13.56,98.9,176.2798,41.67,202.5,8.73,11.3,5.648
"2023-06-09 18:00:00",13.55,98.5,318.6054,42.52,197.7,3.018,9.18,0
"2023-06-09 17:00:00",13.56,98.7,456.1315,44.57,215.2,4.589,8.47,0
"2023-06-09 16:00:00",13.55,97.7,729.5615,43.52,210.4,4.485,8.47,0
"2023-06-09 15:00:00",13.55,92.7,927.4537,48.05,213.4,1.516,4.236,0
"2023-06-09 14:00:00",13.55,93.4,863.2593,47.44,100.6,0.32,3.53,0
"2023-06-09 13:00:00",13.55,91.8,870.1863,49.37,135.4,0,0,0
"2023-06-09 12:00:00",13.55,94.4,838.2491,48.46,197.2,0.314,2.824,0
"2023-06-09 11:00:00",13.55,84.9,1123.036,51.02,60.45,2.016,5.648,0
"2023-06-09 10:00:00",13.55,88.6,703.4674,48.49,56.81,2.308,7.06,0
"2023-06-09 09:00:00",13.55,87.9,541.7322,47.91,62.05,3.71,9.88,0.706
"2023-06-09 08:00:00",13.55,85,290.75,47.88,177.4,4.095,9.88,0
"2023-06-09 07:00:00",13.56,85.6,274.1571,46.4,186.8,9.17,16.94,0
"2023-06-09 06:00:00",13.56,71,208.0056,51.41,82.3,2.632,7.766,0
"2023-06-09 05:00:00",13.56,80.6,47.56509,49.06,86.4,5.183,8.47,2.824
"2023-06-09 04:00:00",13.55,77.42,0,50.11,80.6,4.477,7.06,2.118
"2023-06-09 03:00:00",13.55,68.29,0,52.61,117.3,1.277,4.942,0
"2023-06-09 02:00:00",13.55,60.65,0,55.33,54.04,2.771,7.766,0
"2023-06-09 01:00:00",13.55,67.35,0,54.62,199.3,12.02,19.06,1.412
"2023-06-09 00:00:00",13.55,84.3,0,51.52,194.3,10.95,18.36,5.648
"2023-06-08 23:00:00",13.55,64.43,0,54.8,199.4,5.632,12,0
"2023-06-08 22:00:00",13.55,55.05,0,56.91,105.7,4.781,9.88,0
"2023-06-08 21:00:00",13.55,67.81,1.802063,55.56,82.2,5.373,9.18,2.118
"2023-06-08 20:00:00",13.55,65.78,47.91269,56.95,118.7,6.187,11.3,0.706
"2023-06-08 19:00:00",13.55,70.21,515.4609,58.19,204.6,4.971,9.88,2.118
"2023-06-08 18:00:00",13.55,54.12,1246.627,64.27,236.9,2.428,6.354,0
"2023-06-08 17:00:00",13.55,55.58,1480.501,63.75,223.4,2.61,6.354,0
"2023-06-08 16:00:00",13.54,36.79,2618.948,69.05,125.2,1.522,5.648,0
"2023-06-08 15:00:00",13.52,40.56,2165.088,66.26,196.5,2.995,7.06,0
"2023-06-08 14:00:00",13.53,49.53,2312.385,64.78,188.6,4.479,7.06,1.412
"2023-06-08 13:00:00",13.52,39.44,3447.989,68.91,146.6,1.559,5.648,0
"2023-06-08 12:00:00",13.53,33.9,3313.216,67.55,46.48,2.577,5.648,0
"2023-06-08 11:00:00",13.52,34.57,2829.503,66.33,41.32,3.026,4.942,0.706
"2023-06-08 10:00:00",13.53,36.4,2845.839,64.74,36.19,3.801,6.354,1.412
"2023-06-08 09:00:00",13.52,35.11,2432.816,63.69,51.96,4.46,9.18,2.118
"2023-06-08 08:00:00",13.51,37.06,1788.887,61.48,51.56,2.673,7.06,0
"2023-06-08 07:00:00",13.52,36.81,1150.25,60.79,103.9,2.465,6.354,0
"2023-06-08 06:00:00",13.55,34.44,523.4247,59.4,96,2.979,4.942,0.706
"2023-06-08 05:00:00",13.55,39.96,86.44885,57.37,85,4.25,7.766,0.706
"2023-06-08 04:00:00",13.55,40.32,0,57.77,24.35,3.82,6.354,1.412
"2023-06-08 03:00:00",13.55,36.29,0,59.82,113.4,0.859,2.824,0
"2023-06-08 02:00:00",13.55,33.25,0,60.51,238.5,1.577,5.648,0
"2023-06-08 01:00:00",13.55,35,0,61.13,2.545,0.873,4.236,0
"2023-06-08 00:00:00",13.55,37.1,0,60.97,12.21,0.086,1.412,0
